"editorial_status","batch","external_id","category","page_url","video_title","prompt","current_video_description","current_topic","poster_url","video_url","duration_seconds","publication_date","proposed_video_description","editorial_notes"
"accepted","batch-001","10161","B","https://prawkonaraz.pl/pytanie/10161/czy-widoczny-znak-oznacza-koniec-drogi-ekspresowej","Film do pytania 10161: Czy widoczny znak oznacza koniec drogi ekspresowej?","Czy widoczny znak oznacza koniec drogi ekspresowej?","Film przy pytaniu 10161 dla kategorii B prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy widoczny znak oznacza koniec drogi ekspresowej.","ocena, czy widoczny znak oznacza koniec drogi ekspresowej","https://prawkonaraz.pl/storage-bulk/media/questions/b/10161/image/poster.d1ea4d3a008c.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/10161/video/full.c53db6468499.mp4","9","2026-04-09T02:23:41+02:00","Nagranie z szeroką trasą, poboczem i znakiem przy prawej krawędzi jezdni dotyczy zakończenia odcinka drogi ekspresowej. Materiał zwraca uwagę na moment, w którym zmieniają się zasady i oczekiwania wobec kierującego.","quality accepted by client; ready for implementation planning"
"accepted","batch-001","10164","B","https://prawkonaraz.pl/pytanie/10164/czy-za-widocznym-znakiem-urzadzenia-wymuszajace-powolna-jazde-moga-nie-byc-oznakowane-znakami-ostrzegawczymi","Film do pytania 10164: Czy za widocznym znakiem urządzenia wymuszające powolną jazdę mogą nie być oznakowane z...","Czy za widocznym znakiem urządzenia wymuszające powolną jazdę mogą nie być oznakowane znakami ostrzegawczymi?","Film przy pytaniu 10164 dla kategorii B prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy za widocznym znakiem urządzenia wymuszające powolną jazdę mogą nie być oznakowane znakami ostrzegawczymi.","ocena, czy za widocznym znakiem urządzenia wymuszające powolną jazdę mogą nie być oznakowane znakami ostrzegawczymi","https://prawkonaraz.pl/storage-bulk/media/questions/b/10164/image/poster.760bb71825c2.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/10164/video/full.d9d66218d06b.mp4","10","2026-04-09T02:23:41+02:00","Ulica przy zabudowie i otwartym poboczu pokazuje znak zapowiadający urządzenia spowalniające ruch. Opis pomaga odróżnić ostrzeżenie główne od dodatkowych oznaczeń oraz ocenić, czego kierowca może spodziewać się za znakiem.","quality accepted by client; ready for implementation planning"
"accepted","batch-001","10165","B","https://prawkonaraz.pl/pytanie/10165/czy-ten-znak-oznacza-koniec-drogi-ekspresowej","Film do pytania 10165: Czy ten znak oznacza koniec drogi ekspresowej?","Czy ten znak oznacza koniec drogi ekspresowej?","Materiał wideo do pytania 10165 dla kategorii B pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy ten znak oznacza koniec drogi ekspresowej.","ocena, czy ten znak oznacza koniec drogi ekspresowej","https://prawkonaraz.pl/storage-bulk/media/questions/b/10165/image/poster.d16ba4b2e14d.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/10165/video/full.d7d52a1617df.mp4","9","2026-04-09T02:23:41+02:00","Prosty odcinek drogi z widocznym znakiem na poboczu pokazuje temat końca drogi ekspresowej w mniej oczywistym kadrze. Scena kieruje uwagę na sam symbol znaku, jego położenie i zmianę organizacji ruchu po minięciu oznaczenia.","quality accepted by client; ready for implementation planning"
"accepted","batch-001","10168","B","https://prawkonaraz.pl/pytanie/10168/czy-z-pasa-ktory-zajmujesz-wolno-ci-skrecic-w-lewo-na-najblizszym-skrzyzowaniu","Film do pytania 10168: Czy z pasa który zajmujesz wolno Ci skręcić w lewo na najbliższym skrzyżowaniu?","Czy z pasa który zajmujesz wolno Ci skręcić w lewo na najbliższym skrzyżowaniu?","Nagranie przypisane do pytania 10168 dla kategorii B przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy z pasa który zajmujesz wolno Ci skręcić w lewo na najbliższym skrzyżowaniu.","ocena, czy z pasa który zajmujesz wolno Ci skręcić w lewo na najbliższym skrzyżowaniu","https://prawkonaraz.pl/storage-bulk/media/questions/b/10168/image/poster.aa587acccfda.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/10168/video/full.55a33bd40ba3.mp4","9","2026-04-09T02:23:41+02:00","Skrzyżowanie z sygnalizacją świetlną, pasami i mocnym słońcem w kadrze pokazuje sytuację wyboru kierunku jazdy z zajmowanego pasa. Materiał koncentruje się na odczytaniu strzałek, znaków i geometrii jezdni przed skrętem w lewo.","quality accepted by client; ready for implementation planning"
"accepted","batch-001","10174","B","https://prawkonaraz.pl/pytanie/10174/czy-w-tej-sytuacji-jestes-ostrzegany-o-trzech-niebezpiecznych-zakretach","Film do pytania 10174: Czy w tej sytuacji jesteś ostrzegany o trzech niebezpiecznych zakrętach?","Czy w tej sytuacji jesteś ostrzegany o trzech niebezpiecznych zakrętach?","Klip wideo dla pytania 10174 dla kategorii B pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w tej sytuacji jesteś ostrzegany o trzech niebezpiecznych zakrętach.","ocena, czy w tej sytuacji jesteś ostrzegany o trzech niebezpiecznych zakrętach","https://prawkonaraz.pl/storage-bulk/media/questions/b/10174/image/poster.3744075a49f3.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/10174/video/full.edecc5234a9a.mp4","9","2026-04-09T02:23:41+02:00","Wąska droga poza miejscowością biegnie między polami i drzewami, zapowiadając serię zmian kierunku. Opis dotyczy rozpoznania ostrzeżenia przed niebezpiecznymi zakrętami oraz przygotowania prędkości do dalszego przebiegu trasy.","quality accepted by client; ready for implementation planning"
"accepted","batch-001","10175","B","https://prawkonaraz.pl/pytanie/10175/czy-w-tej-sytuacji-skrecajac-w-lewo-masz-zawsze-pierwszenstwo-na-tym-skrzyzowaniu","Film do pytania 10175: Czy w tej sytuacji skręcając w lewo masz zawsze pierwszeństwo na tym skrzyżowaniu?","Czy w tej sytuacji skręcając w lewo masz zawsze pierwszeństwo na tym skrzyżowaniu?","Nagranie przypisane do pytania 10175 dla kategorii B przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy w tej sytuacji skręcając w lewo masz zawsze pierwszeństwo na tym skrzyżowaniu.","ocena, czy w tej sytuacji skręcając w lewo masz zawsze pierwszeństwo na tym skrzyżowaniu","https://prawkonaraz.pl/storage-bulk/media/questions/b/10175/image/poster.be29b3013a5d.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/10175/video/full.db859dfec5b8.mp4","8","2026-04-09T02:23:41+02:00","Ulica w małej miejscowości prowadzi do skrzyżowania, na którym planowany jest skręt w lewo. Scena pomaga zestawić pozycję pojazdu, zamiar skrętu, oznakowanie i ruch z innych kierunków przed oceną pierwszeństwa.","quality accepted by client; ready for implementation planning"
"accepted","batch-001","10178","B","https://prawkonaraz.pl/pytanie/10178/czy-jadac-samochodem-osobowym-wolno-ci-skrecic-w-prawo-za-tym-znakiem","Film do pytania 10178: Czy jadąc samochodem osobowym wolno Ci skręcić w prawo za tym znakiem?","Czy jadąc samochodem osobowym wolno Ci skręcić w prawo za tym znakiem?","Film przy pytaniu 10178 dla kategorii B prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy jadąc samochodem osobowym wolno Ci skręcić w prawo za tym znakiem.","ocena, czy jadąc samochodem osobowym wolno Ci skręcić w prawo za tym znakiem","https://prawkonaraz.pl/storage-bulk/media/questions/b/10178/image/poster.2efb4242254d.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/10178/video/full.57a7dc2d4fdc.mp4","10","2026-04-09T02:23:41+02:00","Dojazd ulicą z zabudową, drzewami i znakiem przy prawej stronie pokazuje sytuację skrętu w prawo za oznakowaniem. Materiał zachęca do sprawdzenia zakresu obowiązywania znaku i rodzaju ruchu, którego dotyczy.","quality accepted by client; ready for implementation planning"
"accepted","batch-001","10179","B","https://prawkonaraz.pl/pytanie/10179/czy-zblizasz-sie-do-skrzyzowania-droga-z-pierwszenstwem-przejazdu","Film do pytania 10179: Czy zbliżasz się do skrzyżowania drogą z pierwszeństwem przejazdu?","Czy zbliżasz się do skrzyżowania drogą z pierwszeństwem przejazdu?","Nagranie przypisane do pytania 10179 dla kategorii B przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy zbliżasz się do skrzyżowania drogą z pierwszeństwem przejazdu.","ocena, czy zbliżasz się do skrzyżowania drogą z pierwszeństwem przejazdu","https://prawkonaraz.pl/storage-bulk/media/questions/b/10179/image/poster.2d52e019e011.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/10179/video/full.63473c1a0db4.mp4","9","2026-04-09T02:23:41+02:00","Kadr z osiedlową zabudową i zbliżaniem się do skrzyżowania pozwala ocenić, czy kierowca porusza się drogą z pierwszeństwem. Opis skupia się na znakach przed wlotem oraz relacji między drogą główną a bocznymi ulicami.","quality accepted by client; ready for implementation planning"
"accepted","batch-001","10183","B","https://prawkonaraz.pl/pytanie/10183/czy-w-tej-sytuacji-bezposrednio-za-widocznym-znakiem-konczy-sie-droga-ekspresowa","Film do pytania 10183: Czy w tej sytuacji bezpośrednio za widocznym znakiem kończy się droga ekspresowa?","Czy w tej sytuacji bezpośrednio za widocznym znakiem kończy się droga ekspresowa?","Film przy pytaniu 10183 dla kategorii B prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy w tej sytuacji bezpośrednio za widocznym znakiem kończy się droga ekspresowa.","ocena, czy w tej sytuacji bezpośrednio za widocznym znakiem kończy się droga ekspresowa","https://prawkonaraz.pl/storage-bulk/media/questions/b/10183/image/poster.d0c7331338ce.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/10183/video/full.c1bb47a5320e.mp4","7","2026-04-09T02:23:41+02:00","Droga szybkiego ruchu z tablicą przy poboczu pokazuje pytanie o dokładne miejsce zakończenia odcinka ekspresowego. Scena kieruje uwagę na rodzaj znaku oraz przestrzeń znajdującą się bezpośrednio za nim.","quality accepted by client; ready for implementation planning"
"accepted","batch-001","10189","B","https://prawkonaraz.pl/pytanie/10189/czy-w-tej-sytuacji-wolno-ci-zawrocic","Film do pytania 10189: Czy w tej sytuacji wolno Ci zawrócić?","Czy w tej sytuacji wolno Ci zawrócić?","Materiał wideo do pytania 10189 dla kategorii B pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy w tej sytuacji wolno Ci zawrócić.","ocena, czy w tej sytuacji wolno Ci zawrócić","https://prawkonaraz.pl/storage-bulk/media/questions/b/10189/image/poster.ccc7859c76ed.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/10189/video/full.469518f0e71d.mp4","7","2026-04-09T02:23:41+02:00","Leśny odcinek drogi z ograniczoną widocznością i liniami na jezdni pokazuje sytuację rozważania zawracania. Opis koncentruje się na oznakowaniu poziomym, szerokości drogi i tym, czy manewr da się ocenić bezpiecznie.","quality accepted by client; ready for implementation planning"
"accepted","batch-001","10190","B","https://prawkonaraz.pl/pytanie/10190/czy-widoczna-linia-podwojna-ciagla-rozdziela-pasy-ruchu-przeznaczone-dla-ruchu-o-tym-samym-kierunku-jazdy","Film do pytania 10190: Czy widoczna linia podwójna ciągła rozdziela pasy ruchu przeznaczone dla ruchu o tym sa...","Czy widoczna linia podwójna ciągła rozdziela pasy ruchu przeznaczone dla ruchu o tym samym kierunku jazdy?","Materiał wideo do pytania 10190 dla kategorii B pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy widoczna linia podwójna ciągła rozdziela pasy ruchu przeznaczone dla ruchu o tym samym kierunku jazdy.","ocena, czy widoczna linia podwójna ciągła rozdziela pasy ruchu przeznaczone dla ruchu o tym samym kierunku jazdy","https://prawkonaraz.pl/storage-bulk/media/questions/b/10190/image/poster.ccc7859c76ed.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/10190/video/full.469518f0e71d.mp4","7","2026-04-09T02:23:41+02:00","Ten sam fragment drogi wśród drzew pozwala przyjrzeć się linii podwójnej ciągłej i jej funkcji w organizacji ruchu. Materiał pomaga odróżnić rozdzielenie kierunków jazdy od podziału pasów w tym samym kierunku.","quality accepted by client; ready for implementation planning"
"accepted","batch-001","10191","B","https://prawkonaraz.pl/pytanie/10191/czy-w-tej-sytuacji-masz-prawo-kontynuowac-jazde-lewym-pasem-ruchu-jesli-prawy-pas-jest-wolny","Film do pytania 10191: Czy w tej sytuacji masz prawo kontynuować jazdę lewym pasem ruchu, jeśli prawy pas jest...","Czy w tej sytuacji masz prawo kontynuować jazdę lewym pasem ruchu, jeśli prawy pas jest wolny?","Film przy pytaniu 10191 dla kategorii B prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy w tej sytuacji masz prawo kontynuować jazdę lewym pasem ruchu, jeśli prawy pas jest wolny.","ocena, czy w tej sytuacji masz prawo kontynuować jazdę lewym pasem ruchu, jeśli prawy pas jest wolny","https://prawkonaraz.pl/storage-bulk/media/questions/b/10191/image/poster.d5d67e59db97.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/10191/video/full.aa2bf7cbc14e.mp4","8","2026-04-09T02:23:41+02:00","Szeroka jezdnia z kilkoma pasami i łagodnym łukiem pokazuje jazdę lewym pasem przy wolnej przestrzeni po prawej. Scena pomaga ocenić zasadę korzystania z pasów oraz moment powrotu na właściwy tor jazdy.","quality accepted by client; ready for implementation planning"
"accepted","batch-001","10192","B","https://prawkonaraz.pl/pytanie/10192/czy-w-tej-sytuacji-jedziesz-droga-jednokierunkowa","Film do pytania 10192: Czy w tej sytuacji jedziesz drogą jednokierunkową?","Czy w tej sytuacji jedziesz drogą jednokierunkową?","Materiał wideo do pytania 10192 dla kategorii B pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy w tej sytuacji jedziesz drogą jednokierunkową.","ocena, czy w tej sytuacji jedziesz drogą jednokierunkową","https://prawkonaraz.pl/storage-bulk/media/questions/b/10192/image/poster.7eead70896ce.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/10192/video/full.71374a53c283.mp4","9","2026-04-09T02:23:41+02:00","Otwarta droga z oddzielonymi kierunkami ruchu i szerokim poboczem pokazuje rozpoznawanie charakteru jezdni. Opis zestawia znaki, pasy i geometrię trasy z wrażeniem jazdy w jednym kierunku.","quality accepted by client; ready for implementation planning"
"accepted","batch-001","10193","B","https://prawkonaraz.pl/pytanie/10193/czy-w-tej-sytuacji-jedziesz-jezdnia-o-dwoch-pasach-ruchu","Film do pytania 10193: Czy w tej sytuacji jedziesz jezdnią o dwóch pasach ruchu?","Czy w tej sytuacji jedziesz jezdnią o dwóch pasach ruchu?","Wideo powiązane z pytaniem 10193 dla kategorii B przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy w tej sytuacji jedziesz jezdnią o dwóch pasach ruchu.","ocena, czy w tej sytuacji jedziesz jezdnią o dwóch pasach ruchu","https://prawkonaraz.pl/storage-bulk/media/questions/b/10193/image/poster.f9c0dd0b6115.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/10193/video/full.296744233a13.mp4","7","2026-04-09T02:23:41+02:00","Dojazd do tunelu lub przejazdu pod wiaduktem pokazuje jezdnię z widocznym podziałem pasów. Materiał koncentruje się na policzeniu pasów przeznaczonych dla danego kierunku oraz na obserwacji oznakowania poziomego.","quality accepted by client; ready for implementation planning"
"accepted","batch-001","10197","B","https://prawkonaraz.pl/pytanie/10197/czy-w-tej-sytuacji-masz-prawo-kontynuowac-jazde-bez-zatrzymania-sie","Film do pytania 10197: Czy w tej sytuacji masz prawo kontynuować jazdę bez zatrzymania się?","Czy w tej sytuacji masz prawo kontynuować jazdę bez zatrzymania się?","Nagranie przypisane do pytania 10197 dla kategorii B przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy w tej sytuacji masz prawo kontynuować jazdę bez zatrzymania się.","ocena, czy w tej sytuacji masz prawo kontynuować jazdę bez zatrzymania się","https://prawkonaraz.pl/storage-bulk/media/questions/b/10197/image/poster.0b8dac9368f1.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/10197/video/full.4505d11709e6.mp4","7","2026-04-09T02:23:41+02:00","Ulica wśród zabudowy i drzew prowadzi do miejsca, gdzie kierowca musi ocenić możliwość dalszej jazdy bez zatrzymania. Scena pomaga przeanalizować znaki, widoczność na skrzyżowaniu i zachowanie innych uczestników ruchu.","quality accepted by client; ready for implementation planning"
